Age,Gender,Education Level,Job Title,Years of Experience,Salary
31.0,Male,Master's Degree,Financial Analyst,6.0,<=100K
27.0,Female,Bachelor's Degree,Social Media Manager,3.0,<=100K
33.0,Male,PhD,Research Scientist,10.0,>100K
23.0,Female,High School,Receptionist,0.0,<=100K
38.0,Male,Bachelor's Degree,Product Manager,13.0,>100K
39.0,Female,Master's Degree,Marketing Manager,14.0,>100K
26.0,Male,Bachelor's Degree,Junior Software Engineer,1.0,<=100K
30.0,Female,Bachelor's Degree,Marketing Coordinator,4.0,<=100K
28.0,Male,Bachelor's Degree,Product Designer,3.0,<=100K
35.0,Female,PhD,Research Director,11.0,>100K
27.0,Male,Bachelor's Degree,Marketing Analyst,2.0,<=100K
32.0,Female,Master's Degree,Financial Manager,8.0,>100K
26.0,Male,Bachelor's Degree,Junior Software Engineer,1.0,<=100K
30.0,Female,Bachelor's Degree,Marketing Coordinator,4.0,<=100K
28.0,Male,Bachelor's Degree,Product Designer,3.0,<=100K
35.0,Female,PhD,Research Director,11.0,>100K
27.0,Male,Bachelor's Degree,Marketing Analyst,2.0,<=100K
32.0,Female,Master's Degree,Financial Manager,8.0,>100K
28.0,Male,Bachelor's Degree,Software Engineer,3.0,<=100K
36.0,Female,Master's Degree,Marketing Director,11.0,>100K
25.0,Male,Bachelor's Degree,Financial Analyst,1.0,<=100K
29.0,Female,PhD,Data Scientist,5.0,<=100K
33.0,Male,Bachelor's Degree,Project Manager,8.0,>100K
27.0,Female,Bachelor's Degree,Graphic Designer,2.0,<=100K
43.0,Male,Master's Degree,Senior Software Engineer,19.0,>100K
30.0,Female,Bachelor's Degree,Digital Marketing Specialist,4.0,<=100K
34.0,Male,Bachelor's Degree,Marketing Manager,9.0,>100K
25.0,Female,High School,Sales Associate,0.0,<=100K
31.0,Male,Master's Degree,Financial Analyst,6.0,<=100K
27.0,Female,Bachelor's Degree,Social Media Manager,3.0,<=100K
33.0,Male,PhD,Research Scientist,10.0,>100K
23.0,Female,High School,Receptionist,0.0,<=100K
38.0,Male,Bachelor's Degree,Product Manager,13.0,>100K
39.0,Female,Master's Degree,Marketing Manager,14.0,>100K
26.0,Male,Bachelor's Degree,Junior Software Engineer,1.0,<=100K
30.0,Female,Bachelor's Degree,Marketing Coordinator,4.0,<=100K
28.0,Male,Bachelor's Degree,Product Designer,3.0,<=100K
35.0,Female,PhD,Research Director,11.0,>100K
27.0,Male,Bachelor's Degree,Marketing Analyst,2.0,<=100K
32.0,Female,Master's Degree,Financial Manager,8.0,>100K
26.0,Male,Bachelor's Degree,Junior Software Engineer,1.0,<=100K
30.0,Female,Bachelor's Degree,Marketing Coordinator,4.0,<=100K
28.0,Male,Bachelor's Degree,Product Designer,3.0,<=100K
35.0,Female,PhD,Research Director,11.0,>100K
27.0,Male,Bachelor's Degree,Marketing Analyst,2.0,<=100K
32.0,Female,Master's Degree,Financial Manager,8.0,>100K
28.0,Male,Bachelor's Degree,Software Engineer,3.0,<=100K
36.0,Female,Master's Degree,Marketing Director,11.0,>100K
25.0,Male,Bachelor's Degree,Financial Analyst,1.0,<=100K
29.0,Female,PhD,Data Scientist,5.0,<=100K
33.0,Male,Bachelor's Degree,Project Manager,8.0,>100K
27.0,Female,Bachelor's Degree,Graphic Designer,2.0,<=100K
43.0,Male,Master's Degree,Senior Software Engineer,19.0,>100K
30.0,Female,Bachelor's Degree,Digital Marketing Specialist,4.0,<=100K
34.0,Male,Bachelor's Degree,Marketing Manager,9.0,>100K
25.0,Female,High School,Sales Associate,0.0,<=100K
31.0,Male,Master's Degree,Financial Analyst,6.0,<=100K
27.0,Female,Bachelor's Degree,Social Media Manager,3.0,<=100K
33.0,Male,PhD,Research Scientist,10.0,>100K
23.0,Female,High School,Receptionist,0.0,<=100K
38.0,Male,Bachelor's Degree,Product Manager,13.0,>100K
39.0,Female,Master's Degree,Marketing Manager,14.0,>100K
26.0,Male,Bachelor's Degree,Junior Software Engineer,1.0,<=100K
30.0,Female,Bachelor's Degree,Marketing Coordinator,4.0,<=100K
28.0,Male,Bachelor's Degree,Product Designer,3.0,<=100K
35.0,Female,PhD,Research Director,11.0,>100K
27.0,Male,Bachelor's Degree,Marketing Analyst,2.0,<=100K
32.0,Female,Master's Degree,Financial Manager,8.0,>100K
26.0,Male,Bachelor's Degree,Junior Software Engineer,1.0,<=100K
30.0,Female,Bachelor's Degree,Marketing Coordinator,4.0,<=100K
28.0,Male,Bachelor's Degree,Product Designer,3.0,<=100K
35.0,Female,PhD,Research Director,11.0,>100K
27.0,Male,Bachelor's Degree,Marketing Analyst,2.0,<=100K
32.0,Female,Master's Degree,Financial Manager,8.0,>100K
28.0,Male,Bachelor's Degree,Software Engineer,3.0,<=100K
36.0,Female,Master's Degree,Marketing Director,11.0,>100K
25.0,Male,Bachelor's Degree,Financial Analyst,1.0,<=100K
29.0,Female,PhD,Data Scientist,5.0,<=100K
33.0,Male,Bachelor's Degree,Project Manager,8.0,>100K
27.0,Female,Bachelor's Degree,Graphic Designer,2.0,<=100K
43.0,Male,Master's Degree,Senior Software Engineer,19.0,>100K
30.0,Female,Bachelor's Degree,Digital Marketing Specialist,4.0,<=100K
34.0,Male,Bachelor's Degree,Marketing Manager,9.0,>100K
25.0,Female,High School,Sales Associate,0.0,<=100K
31.0,Male,Master's Degree,Financial Analyst,6.0,<=100K
27.0,Female,Bachelor's Degree,Social Media Manager,3.0,<=100K
33.0,Male,PhD,Research Scientist,10.0,>100K
23.0,Female,High School,Receptionist,0.0,<=100K
38.0,Male,Bachelor's Degree,Product Manager,13.0,>100K
39.0,Female,Master's Degree,Marketing Manager,14.0,>100K
26.0,Male,Bachelor's Degree,Junior Software Engineer,1.0,<=100K
30.0,Female,Bachelor's Degree,Marketing Coordinator,4.0,<=100K
28.0,Male,Bachelor's Degree,Product Designer,3.0,<=100K
35.0,Female,PhD,Research Director,11.0,>100K
27.0,Male,Bachelor's Degree,Marketing Analyst,2.0,<=100K
32.0,Female,Master's Degree,Financial Manager,8.0,>100K
26.0,Male,Bachelor's Degree,Junior Software Engineer,1.0,<=100K
30.0,Female,Bachelor's Degree,Marketing Coordinator,4.0,<=100K
28.0,Male,Bachelor's Degree,Product Designer,3.0,<=100K
35.0,Female,PhD,Research Director,11.0,>100K
27.0,Male,Bachelor's Degree,Marketing Analyst,2.0,<=100K
32.0,Female,Master's Degree,Financial Manager,8.0,>100K
28.0,Male,Bachelor's Degree,Software Engineer,3.0,<=100K
36.0,Female,Master's Degree,Marketing Director,11.0,>100K
25.0,Male,Bachelor's Degree,Financial Analyst,1.0,<=100K
29.0,Female,PhD,Data Scientist,5.0,<=100K
33.0,Male,Bachelor's Degree,Project Manager,8.0,>100K
27.0,Female,Bachelor's Degree,Graphic Designer,2.0,<=100K
43.0,Male,Master's Degree,Senior Software Engineer,19.0,>100K
30.0,Female,Bachelor's Degree,Digital Marketing Specialist,4.0,<=100K
34.0,Male,Bachelor's Degree,Marketing Manager,9.0,>100K
25.0,Female,High School,Sales Associate,0.0,<=100K
31.0,Male,Master's Degree,Financial Analyst,6.0,<=100K
27.0,Female,Bachelor's Degree,Social Media Manager,3.0,<=100K
33.0,Male,PhD,Research Scientist,10.0,>100K
27.0,Male,Bachelor's Degree,Software Engineer,3.0,<=100K
35.0,Female,Master's Degree,Marketing Director,11.0,>100K
24.0,Male,Bachelor's Degree,Financial Analyst,1.0,<=100K
28.0,Female,PhD,Data Scientist,5.0,<=100K
32.0,Male,Bachelor's Degree,Project Manager,8.0,>100K
26.0,Female,Bachelor's Degree,Graphic Designer,2.0,<=100K
41.0,Male,Master's Degree,Senior Software Engineer,19.0,>100K
29.0,Female,Bachelor's Degree,Digital Marketing Specialist,4.0,<=100K
33.0,Male,Bachelor's Degree,Marketing Manager,9.0,>100K
24.0,Female,High School,Sales Associate,0.0,<=100K
30.0,Male,Master's Degree,Financial Analyst,6.0,<=100K
26.0,Female,Bachelor's Degree,Social Media Manager,3.0,<=100K
32.0,Male,PhD,Research Scientist,10.0,>100K
22.0,Female,High School,Receptionist,0.0,<=100K
37.0,Male,Bachelor's Degree,Product Manager,13.0,>100K
38.0,Female,Master's Degree,Marketing Manager,14.0,>100K
27.0,Male,Bachelor's Degree,Junior Software Engineer,1.0,<=100K
31.0,Female,Bachelor's Degree,Marketing Coordinator,4.0,<=100K
29.0,Male,Bachelor's Degree,Product Designer,3.0,<=100K
34.0,Female,PhD,Research Director,11.0,>100K
26.0,Male,Bachelor's Degree,Marketing Analyst,2.0,<=100K
31.0,Female,Master's Degree,Financial Manager,8.0,>100K
27.0,Male,Bachelor's Degree,Junior Software Engineer,1.0,<=100K
31.0,Female,Bachelor's Degree,Marketing Coordinator,4.0,<=100K
29.0,Male,Bachelor's Degree,Product Designer,3.0,<=100K
34.0,Female,PhD,Research Director,11.0,>100K
26.0,Male,Bachelor's Degree,Marketing Analyst,2.0,<=100K
31.0,Female,Master's Degree,Financial Manager,8.0,>100K
27.0,Male,Bachelor's Degree,Software Engineer,3.0,<=100K
35.0,Female,Master's Degree,Marketing Director,11.0,>100K
24.0,Male,Bachelor's Degree,Financial Analyst,1.0,<=100K
28.0,Female,PhD,Data Scientist,5.0,<=100K
32.0,Male,Bachelor's Degree,Project Manager,8.0,>100K
26.0,Female,Bachelor's Degree,Graphic Designer,2.0,<=100K
41.0,Male,Master's Degree,Senior Software Engineer,19.0,>100K
29.0,Female,Bachelor's Degree,Digital Marketing Specialist,4.0,<=100K
33.0,Male,Bachelor's Degree,Marketing Manager,9.0,>100K
24.0,Female,High School,Sales Associate,0.0,<=100K
30.0,Male,Master's Degree,Financial Analyst,6.0,<=100K
26.0,Female,Bachelor's Degree,Social Media Manager,3.0,<=100K
32.0,Male,PhD,Research Scientist,10.0,>100K
22.0,Female,High School,Receptionist,0.0,<=100K
37.0,Male,Bachelor's Degree,Product Manager,13.0,>100K
38.0,Female,Master's Degree,Marketing Manager,14.0,>100K
27.0,Male,Bachelor's Degree,Junior Software Engineer,1.0,<=100K
31.0,Female,Bachelor's Degree,Marketing Coordinator,4.0,<=100K
29.0,Male,Bachelor's Degree,Product Designer,3.0,<=100K
34.0,Female,PhD,Research Director,11.0,>100K
26.0,Male,Bachelor's Degree,Marketing Analyst,2.0,<=100K
31.0,Female,Master's Degree,Financial Manager,8.0,>100K
27.0,Male,Bachelor's Degree,Junior Software Engineer,1.0,<=100K
31.0,Female,Bachelor's Degree,Marketing Coordinator,4.0,<=100K
29.0,Male,Bachelor's Degree,Product Designer,3.0,<=100K
34.0,Female,PhD,Research Director,11.0,>100K
26.0,Male,Bachelor's Degree,Marketing Analyst,2.0,<=100K
31.0,Female,Master's Degree,Financial Manager,8.0,>100K
27.0,Male,Bachelor's Degree,Software Engineer,3.0,<=100K
35.0,Female,Master's Degree,Marketing Director,11.0,>100K
24.0,Male,Bachelor's Degree,Financial Analyst,1.0,<=100K
28.0,Female,PhD,Data Scientist,5.0,<=100K
32.0,Male,Bachelor's Degree,Project Manager,8.0,>100K
26.0,Female,Bachelor's Degree,Graphic Designer,2.0,<=100K
41.0,Male,Master's Degree,Senior Software Engineer,19.0,>100K
29.0,Female,Bachelor's Degree,Digital Marketing Specialist,4.0,<=100K
33.0,Male,Bachelor's Degree,Marketing Manager,9.0,>100K
24.0,Female,High School,Sales Associate,0.0,<=100K
30.0,Male,Master's Degree,Financial Analyst,6.0,<=100K
26.0,Female,Bachelor's Degree,Social Media Manager,3.0,<=100K
32.0,Male,PhD,Research Scientist,10.0,>100K
22.0,Female,High School,Receptionist,0.0,<=100K
37.0,Male,Bachelor's Degree,Product Manager,13.0,>100K
38.0,Female,Master's Degree,Marketing Manager,14.0,>100K
27.0,Male,Bachelor's Degree,Junior Software Engineer,1.0,<=100K
31.0,Female,Bachelor's Degree,Marketing Coordinator,4.0,<=100K
29.0,Male,Bachelor's Degree,Product Designer,3.0,<=100K
34.0,Female,PhD,Research Director,11.0,>100K
26.0,Male,Bachelor's Degree,Marketing Analyst,2.0,<=100K
31.0,Female,Master's Degree,Financial Manager,8.0,>100K
27.0,Male,Bachelor's Degree,Junior Software Engineer,1.0,<=100K
31.0,Female,Bachelor's Degree,Marketing Coordinator,4.0,<=100K
29.0,Male,Bachelor's Degree,Product Designer,3.0,<=100K
34.0,Female,PhD,Research Director,11.0,>100K
26.0,Male,Bachelor's Degree,Marketing Analyst,2.0,<=100K
31.0,Female,Master's Degree,Financial Manager,8.0,>100K
27.0,Male,Bachelor's Degree,Software Engineer,3.0,<=100K
35.0,Female,Master's Degree,Marketing Director,11.0,>100K
24.0,Male,Bachelor's Degree,Financial Analyst,1.0,<=100K
28.0,Female,PhD,Data Scientist,5.0,<=100K
32.0,Male,Bachelor's Degree,Project Manager,8.0,>100K
26.0,Female,Bachelor's Degree,Graphic Designer,2.0,<=100K
41.0,Male,Master's Degree,Senior Software Engineer,19.0,>100K
29.0,Female,Bachelor's Degree,Digital Marketing Specialist,4.0,<=100K
33.0,Male,Bachelor's Degree,Marketing Manager,9.0,>100K
24.0,Female,High School,Sales Associate,0.0,<=100K
30.0,Male,Master's Degree,Financial Analyst,6.0,<=100K
26.0,Female,Bachelor's Degree,Social Media Manager,3.0,<=100K
32.0,Male,PhD,Research Scientist,10.0,>100K
22.0,Female,High School,Receptionist,0.0,<=100K
37.0,Male,Bachelor's Degree,Product Manager,13.0,>100K
38.0,Female,Master's Degree,Marketing Manager,14.0,>100K
27.0,Male,Bachelor's Degree,Junior Software Engineer,1.0,<=100K
31.0,Female,Bachelor's Degree,Marketing Coordinator,4.0,<=100K
29.0,Male,Bachelor's Degree,Product Designer,3.0,<=100K
34.0,Female,PhD,Research Director,11.0,>100K
26.0,Male,Bachelor's Degree,Marketing Analyst,2.0,<=100K
31.0,Female,Master's Degree,Financial Manager,8.0,>100K
27.0,Male,Bachelor's Degree,Junior Software Engineer,1.0,<=100K
31.0,Female,Bachelor's Degree,Marketing Coordinator,4.0,<=100K
29.0,Male,Bachelor's Degree,Product Designer,3.0,<=100K
34.0,Female,PhD,Research Director,11.0,>100K
26.0,Male,Bachelor's Degree,Marketing Analyst,2.0,<=100K
31.0,Female,Master's Degree,Financial Manager,8.0,>100K
27.0,Male,Bachelor's Degree,Software Engineer,3.0,<=100K
35.0,Female,Master's Degree,Marketing Director,11.0,>100K
24.0,Male,Bachelor's Degree,Financial Analyst,1.0,<=100K
28.0,Female,PhD,Data Scientist,5.0,<=100K
32.0,Male,Bachelor's Degree,Project Manager,8.0,>100K
26.0,Female,Bachelor's Degree,Graphic Designer,2.0,<=100K
41.0,Male,Master's Degree,Senior Software Engineer,19.0,>100K
29.0,Female,Bachelor's Degree,Digital Marketing Specialist,4.0,<=100K
33.0,Male,Bachelor's Degree,Marketing Manager,9.0,>100K
24.0,Female,High School,Sales Associate,0.0,<=100K
30.0,Male,Master's Degree,Financial Analyst,6.0,<=100K
26.0,Female,Bachelor's Degree,Social Media Man,7.0,<=100K
31.0,Male,Bachelor's Degree,Software Engineer,7.0,>100K
26.0,Female,Bachelor's Degree,Graphic Designer,2.0,<=100K
33.0,Male,Master's Degree,Marketing Manager,9.0,>100K
29.0,Female,High School,Customer Service Representative,3.0,<=100K
36.0,Male,PhD,Research Scientist,13.0,>100K
27.0,Female,Bachelor's Degree,Marketing Coordinator,2.0,<=100K
31.0,Male,Bachelor's Degree,Project Manager,6.0,<=100K
28.0,Female,Master's Degree,Financial Analyst,4.0,<=100K
25.0,Male,Bachelor's Degree,Software Engineer,1.0,<=100K
30.0,Female,Bachelor's Degree,Sales Manager,5.0,<=100K
34.0,Male,PhD,Research Director,11.0,>100K
28.0,Female,Bachelor's Degree,Marketing Analyst,3.0,<=100K
32.0,Male,Bachelor's Degree,Product Manager,7.0,>100K
24.0,Female,High School,Receptionist,0.0,<=100K
37.0,Male,Master's Degree,Marketing Director,14.0,>100K
39.0,Female,Bachelor's Degree,Financial Manager,16.0,>100K
26.0,Male,Bachelor's Degree,Product Designer,2.0,<=100K
31.0,Female,PhD,Data Scientist,8.0,>100K
29.0,Male,Bachelor's Degree,Marketing Analyst,4.0,<=100K
33.0,Female,Master's Degree,Marketing Manager,9.0,>100K
27.0,Male,Bachelor's Degree,Software Engineer,3.0,<=100K
36.0,Female,PhD,Research Scientist,12.0,>100K
25.0,Male,Bachelor's Degree,Product Manager,1.0,<=100K
30.0,Female,Bachelor's Degree,Marketing Coordinator,5.0,<=100K
34.0,Male,PhD,Research Director,11.0,>100K
28.0,Female,Bachelor's Degree,Marketing Analyst,3.0,<=100K
32.0,Male,Bachelor's Degree,Product Manager,7.0,>100K
24.0,Female,High School,Receptionist,0.0,<=100K
37.0,Male,Master's Degree,Marketing Director,14.0,>100K
39.0,Female,Bachelor's Degree,Financial Manager,16.0,>100K
26.0,Male,Bachelor's Degree,Product Designer,2.0,<=100K
31.0,Female,PhD,Data Scientist,8.0,>100K
29.0,Male,Bachelor's Degree,Marketing Analyst,4.0,<=100K
33.0,Female,Master's Degree,Marketing Manager,9.0,>100K
27.0,Male,Bachelor's Degree,Software Engineer,3.0,<=100K
36.0,Female,PhD,Research Scientist,12.0,>100K
25.0,Male,Bachelor's Degree,Product Manager,1.0,<=100K
30.0,Female,Bachelor's Degree,Marketing Coordinator,5.0,<=100K
34.0,Male,PhD,Research Director,11.0,>100K
28.0,Female,Bachelor's Degree,Marketing Analyst,3.0,<=100K
32.0,Male,Bachelor's Degree,Product Manager,7.0,>100K
24.0,Female,High School,Receptionist,0.0,<=100K
37.0,Male,Master's Degree,Marketing Director,14.0,>100K
39.0,Female,Bachelor's Degree,Financial Manager,16.0,>100K
26.0,Male,Bachelor's Degree,Product Designer,2.0,<=100K
31.0,Female,PhD,Data Scientist,8.0,>100K
29.0,Male,Bachelor's Degree,Marketing Analyst,4.0,<=100K
33.0,Female,Master's Degree,Marketing Manager,9.0,>100K
27.0,Male,Bachelor's Degree,Software Engineer,3.0,<=100K
36.0,Female,PhD,Research Scientist,12.0,>100K
25.0,Male,Bachelor's Degree,Product Manager,1.0,<=100K
30.0,Female,Bachelor's Degree,Marketing Coordinator,5.0,<=100K
34.0,Male,PhD,Research Director,11.0,>100K
28.0,Female,Bachelor's Degree,Marketing Analyst,3.0,<=100K
32.0,Male,Bachelor's Degree,Product Manager,7.0,>100K
24.0,Female,High School,Receptionist,0.0,<=100K
37.0,Male,Master's Degree,Marketing Director,14.0,>100K
39.0,Female,Bachelor's Degree,Financial Manager,16.0,>100K
26.0,Male,Bachelor's Degree,Product Designer,2.0,<=100K
31.0,Female,PhD,Data Scientist,8.0,>100K
29.0,Male,Bachelor's Degree,Marketing Analyst,4.0,<=100K
33.0,Female,Master's Degree,Marketing Manager,9.0,>100K
27.0,Male,Bachelor's Degree,Software Engineer,3.0,<=100K
36.0,Female,PhD,Research Scientist,12.0,>100K
25.0,Male,Bachelor's Degree,Product Manager,1.0,<=100K
30.0,Female,Bachelor's Degree,Marketing Coordinator,5.0,<=100K
34.0,Male,PhD,Research Director,11.0,>100K
28.0,Female,Bachelor's Degree,Marketing Analyst,3.0,<=100K
32.0,Male,Bachelor's Degree,Product Manager,7.0,>100K
24.0,Female,High School,Receptionist,0.0,<=100K
37.0,Male,Master's Degree,Marketing Director,14.0,>100K
39.0,Female,Bachelor's Degree,Financial Manager,16.0,>100K
26.0,Male,Bachelor's Degree,Product Designer,2.0,<=100K
31.0,Female,PhD,Data Scientist,8.0,>100K
29.0,Male,Bachelor's Degree,Marketing Analyst,4.0,<=100K
33.0,Female,Master's Degree,Marketing Manager,9.0,>100K
27.0,Male,Bachelor's Degree,Software Engineer,3.0,<=100K
36.0,Female,PhD,Research Scientist,12.0,>100K
25.0,Male,Bachelor's Degree,Product Manager,1.0,<=100K
30.0,Female,Bachelor's Degree,Marketing Coordinator,5.0,<=100K
34.0,Male,PhD,Research Director,11.0,>100K
28.0,Female,Bachelor's Degree,Marketing Analyst,3.0,<=100K
32.0,Male,Bachelor's Degree,Product Manager,7.0,>100K
24.0,Female,High School,Receptionist,0.0,<=100K
37.0,Male,Master's Degree,Marketing Director,14.0,>100K
39.0,Female,Bachelor's Degree,Financial Manager,16.0,>100K
26.0,Male,Bachelor's Degree,Product Designer,2.0,<=100K
31.0,Female,PhD,Data Scientist,8.0,>100K
29.0,Male,Bachelor's Degree,Marketing Analyst,4.0,<=100K
33.0,Female,Master's Degree,Marketing Manager,9.0,>100K
27.0,Male,Bachelor's Degree,Software Engineer,3.0,<=100K
36.0,Female,PhD,Research Scientist,12.0,>100K
25.0,Male,Bachelor's Degree,Product Manager,1.0,<=100K
30.0,Female,Bachelor's Degree,Marketing Coordinator,5.0,<=100K
34.0,Male,PhD,Research Director,11.0,>100K
28.0,Female,Bachelor's Degree,Marketing Analyst,3.0,<=100K
32.0,Male,Bachelor's Degree,Product Manager,7.0,>100K
24.0,Female,High School,Receptionist,0.0,<=100K
37.0,Male,Master's Degree,Marketing Director,14.0,>100K
39.0,Female,Bachelor's Degree,Financial Manager,16.0,>100K
26.0,Male,Bachelor's Degree,Product Designer,2.0,<=100K
31.0,Female,PhD,Data Scientist,8.0,>100K
29.0,Male,Bachelor's Degree,Marketing Analyst,4.0,<=100K
33.0,Female,Master's Degree,Marketing Manager,9.0,>100K
27.0,Male,Bachelor's Degree,Software Engineer,3.0,<=100K
36.0,Female,PhD,Research Scientist,12.0,>100K
25.0,Male,Bachelor's Degree,Product Manager,1.0,<=100K
30.0,Female,Bachelor's Degree,Marketing Coordinator,5.0,<=100K
34.0,Male,PhD,Research Director,11.0,>100K
28.0,Female,Bachelor's Degree,Marketing Analyst,3.0,<=100K
32.0,Male,Bachelor's Degree,Product Manager,7.0,>100K
24.0,Female,High School,Receptionist,0.0,<=100K
37.0,Male,Master's Degree,Marketing Director,14.0,>100K
39.0,Female,Bachelor's Degree,Financial Manager,16.0,>100K
26.0,Male,Bachelor's Degree,Product Designer,2.0,<=100K
31.0,Female,PhD,Data Scientist,8.0,>100K
29.0,Male,Bachelor's Degree,Marketing Analyst,4.0,<=100K
33.0,Female,Master's Degree,Marketing Manager,9.0,>100K
27.0,Male,Bachelor's Degree,Software Engineer,3.0,<=100K
